price,make,model,year,mileage,color,vin,state,country
9100,ford,fiesta,2018,38289,silver,3fadp4ej7jm133008,minnesota,usa
48000,ford,expedition,2019,22960,black,1fmju2at2kea52910,pennsylvania,usa
47000,ford,max,2019,17263,blue,1fmjk2at0kea52913,pennsylvania,usa
49500,ford,expedition,2019,16981,black,1fmju2atxkea46594,pennsylvania,usa
31200,ford,wagon,2019,13058,black,1fbax2cm9kka31236,pennsylvania,usa
18500,ford,door,2014,45887,white,1zvbp8cf8e5321701,california,usa
15500,ford,escape,2019,21740,silver,1fmcu0gdxkub10166,pennsylvania,usa
30500,ford,wagon,2019,17707,black,1fbzx2ym9kka49036,pennsylvania,usa
45500,ford,max,2019,19121,silver,1fmjk2at7kea45361,pennsylvania,usa
31500,ford,wagon,2019,18856,black,1fbax2cm3kka31250,pennsylvania,usa
11000,ford,door,2013,84752,white,1fm5k8d8xdgb17544,new jersey,usa
46500,ford,max,2019,19555,white,1fmjk2at1kea40415,pennsylvania,usa
31500,ford,wagon,2019,16340,black,1fbax2cm3kka37047,pennsylvania,usa
32000,ford,f-150,2018,17242,white,1ftew1eg8jfd74483,ohio,usa
23900,ford,edge,2019,28733,black,2fmpk4k97kbb81428,pennsylvania,usa
31500,ford,wagon,2019,16019,black,1fbax2cm1kka31246,pennsylvania,usa
18500,ford,taurus,2016,75580,black,1fahp2kt0gg121703,ohio,usa
1500,ford,door,2013,113444,white,1fadp3e26dl161150,georgia,usa
46000,ford,max,2019,19227,white,1fmjk2at8kea45286,pennsylvania,usa
31500,ford,wagon,2019,13633,black,1fbax2cm4kka31239,pennsylvania,usa
14700,ford,van,2015,37739,white,1ftne1zmxfka31885,new jersey,usa
2700,ford,door,2013,103541,green,1fm5k8d80dgc79389,michigan,usa
47500,ford,expedition,2019,24072,blue,1fmju2at2kea33712,pennsylvania,usa
31500,ford,wagon,2019,17657,black,1fbax2cm1kka37046,pennsylvania,usa
8900,ford,door,2014,77392,red,1fmcu9gx5eua01844,new jersey,usa
7000,ford,door,2019,11930,white,1ftyr1zm3kkb00458,michigan,usa
49000,ford,expedition,2019,19731,red,1fmju2at7kea46505,pennsylvania,usa
31500,ford,wagon,2019,15581,black,1fbax2cm0kka37040,pennsylvania,usa
8900,ford,door,2014,70181,black,1fmcu9gx7eue04899,new jersey,usa
48000,ford,max,2019,16143,black,1fmjk2at1kea46571,pennsylvania,usa
50000,ford,max,2019,17995,black,1fmjk2at3kea46569,pennsylvania,usa
47300,ford,max,2019,23926,black,1fmjk2at3kea19064,pennsylvania,usa
45000,ford,f-150,2017,57929,black,1ftfw1rg3hfa94897,louisiana,usa
49000,ford,max,2019,20758,silver,1fmjk2at5kea39283,pennsylvania,usa
40200,ford,f-150,2019,10028,gray,1ftew1e45kfc11202,texas,usa
48000,ford,max,2019,21051,black,1fmjk2at1kea46568,pennsylvania,usa
5000,ford,door,2015,136307,silver,1fa6p0h76f5128221,louisiana,usa
8200,ford,bus,2013,105880,silver,1fbne3bl5dda27813,new jersey,usa
49000,ford,max,2019,19985,white,1fmjk2at1kea45369,pennsylvania,usa
4000,ford,door,2015,102590,gray,1fa6p0h78f5126079,louisiana,usa
39000,ford,expedition,2019,27612,silver,1fmju1jtxkea33631,pennsylvania,usa
29000,ford,door,2015,90855,white,1ft7w2btxfeb19752,louisiana,usa
46500,ford,max,2019,19936,silver,1fmjk2atxkea46536,pennsylvania,usa
7805,ford,door,2015,64495,gray,1fa6p0h74f5125348,louisiana,usa
22000,ford,mustang,2018,39477,gray,1fatp8ff8j5181457,texas,usa
18800,ford,max,2019,25698,black,1fmjk1kt8kea43272,pennsylvania,usa
33000,ford,door,2015,73849,blue,1ft7w2bt0fea55852,louisiana,usa
39500,ford,expedition,2019,25422,black,1fmju1jt3kea33633,pennsylvania,usa
16900,ford,door,2015,47866,black,1fa6p8cf0f5385064,louisiana,usa
42500,ford,max,2019,31236,white,1fmjk1jt9kea20200,pennsylvania,usa
39500,ford,expedition,2019,26755,gray,1fmju1jt2kea46499,pennsylvania,usa
25500,ford,f-150,2018,49177,blue,1ftew1epxjfa22456,illinois,usa
49500,ford,max,2019,20749,white,1fmjk2at7kea40404,pennsylvania,usa
25000,ford,f-150,2018,15003,white,1ftew1eg8jfd05390,illinois,usa
40000,ford,f-150,2019,12247,black,1ftfw1e53kfb70422,pennsylvania,usa
26000,ford,f-150,2018,1,black,1ftfw1e5xjke09941,illinois,usa
29500,ford,f-150,2019,10808,silver,1ftew1e57kfc13266,pennsylvania,usa
23000,ford,f-150,2019,11263,white,1ftmf1c55kkd38708,oklahoma,usa
25500,ford,f-150,2018,42307,black,1ftew1ep8jfb14732,illinois,usa
44500,ford,f-150,2019,17484,gray,1ftew1e40kfc09714,pennsylvania,usa
15600,ford,escape,2019,37106,blue,1fmcu0gd5kua05504,missouri,usa
23100,ford,f-150,2019,9539,white,1ftmf1c57kkd08125,oklahoma,usa
37000,ford,f-150,2019,2384,gray,1ftew1epxkfa83324,pennsylvania,usa
14500,ford,fusion,2019,20590,gray,3fa6p0hd8kr114141,missouri,usa
23000,ford,f-150,2019,13896,white,1ftmf1c51kkd38706,oklahoma,usa
26500,ford,f-150,2019,9451,gray,1ftfw1e43kfb70539,pennsylvania,usa
18000,ford,fusion,2017,31657,red,3fa6p0vp2hr189117,missouri,usa
35700,ford,expedition,2019,33907,brown,1fmju1jt7kea29391,oklahoma,usa
31000,ford,f-150,2019,10028,black,1ftfw1e57kfa45438,pennsylvania,usa
2000,ford,door,2013,175640,no_color,3fa6p0h72dr150212,missouri,usa
40400,ford,max,2019,30770,white,1fmjk1jt6kea37259,oklahoma,usa
43600,ford,f-150,2019,15141,black,1ftew1e40kfa83015,pennsylvania,usa
22600,ford,f-150,2019,18431,white,1ftmf1c5xkkc79168,oklahoma,usa
26000,ford,f-150,2019,9604,white,1ftfw1e45kfb85334,pennsylvania,usa
23200,ford,f-150,2019,9516,white,1ftmf1c5xkkd39210,oklahoma,usa
29000,ford,f-150,2019,9718,silver,1ftew1e45kfa45361,pennsylvania,usa
22800,ford,f-150,2019,16506,white,1ftmf1c58kkc79170,oklahoma,usa
3450,ford,door,2015,192108,white,1fmcu9gx5fuc13614,oregon,usa
31000,ford,f-150,2019,11028,white,1ftfw1e55kfa45440,pennsylvania,usa
22900,ford,f-150,2019,11313,white,1ftmf1c59kkd08126,oklahoma,usa
3000,ford,door,2014,141595,red,3fa6p0lu4er381093,oregon,usa
28000,ford,f-150,2019,12886,silver,1ftew1e50kfc34279,pennsylvania,usa
23200,ford,f-150,2019,9556,white,1ftmf1c53kkc79173,oklahoma,usa
27000,ford,f-150,2019,13269,blue,1ftew1epxkkd77667,pennsylvania,usa
22800,ford,f-150,2019,16770,white,1ftmf1c55kkd08124,oklahoma,usa
31500,ford,f-150,2019,13526,red,1ftfw1e55kfc66570,pennsylvania,usa
23400,ford,transit,2019,16391,white,1ftyr1zm9kka54926,oklahoma,usa
28000,ford,f-150,2019,11437,white,1ftew1e57kfb37614,pennsylvania,usa
23400,ford,transit,2019,17964,white,1ftyr1ym9kka56662,oklahoma,usa
28000,ford,f-150,2018,5440,blue,1ftew1cp8jfd42703,texas,usa
24900,ford,f-150,2019,13035,white,1ftfw1e48kkd08888,pennsylvania,usa
23500,ford,transit,2019,15759,white,1ftyr1ym0kka56663,oklahoma,usa
36000,ford,f-150,2018,30002,gray,1ftfw1e19jfd95844,texas,usa
28700,ford,f-150,2019,13673,white,1ftfw1e44kfa45372,pennsylvania,usa
16000,ford,fusion,2018,24480,silver,3fa6p0k95jr156818,oregon,usa
31000,ford,f-150,2019,13230,white,1ftfw1e59kfa45439,pennsylvania,usa
16500,ford,f-150,2017,137789,white,1ftfw1eg0hkd21010,oregon,usa
28500,ford,f-150,2019,13516,white,1ftfw1e52kfb51070,pennsylvania,usa
10800,ford,escape,2017,81660,black,1fmcu9gd5huc55340,oregon,usa
28500,ford,f-150,2019,11763,white,1ftew1ep6kfb50971,pennsylvania,usa
25000,ford,explorer,2017,34165,gold,1fm5k8fh3hgb01057,oregon,usa
31000,ford,f-150,2019,13458,white,1ftfw1e47kfa45446,pennsylvania,usa
7800,ford,door,2016,104867,black,3fa6p0lu9gr318607,oregon,usa
28500,ford,f-150,2019,14004,white,1ftfw1e56kfc13215,pennsylvania,usa
9500,ford,door,2016,69829,silver,3fa6p0h79gr262879,oregon,usa
28500,ford,f-150,2019,13405,silver,1ftew1ep5kfb96789,pennsylvania,usa
14500,ford,door,2016,96151,black,1fm5k7d82gga11295,oregon,usa
25000,ford,f-150,2019,12688,black,1ftfw1e40kkc25486,pennsylvania,usa
14500,ford,door,2016,116519,white,1ft7x2b61geb56195,oregon,usa
28500,ford,f-150,2019,12260,white,1ftfw1e50kfc13209,pennsylvania,usa
12100,ford,door,2016,29367,silver,3fa6p0h76gr145938,oregon,usa
29400,ford,f-150,2019,18982,white,1ftfw1e48kfa45374,pennsylvania,usa
24700,ford,f-150,2019,23795,silver,1ftew1c42kkd75453,california,usa
8700,ford,door,2016,76572,gray,3fa6p0h76gr269546,oregon,usa
29500,ford,f-150,2019,15964,white,1ftfw1e44kkc25474,pennsylvania,usa
25800,ford,f-150,2019,28117,silver,1ftew1e50kkc39540,california,usa
17500,ford,door,2016,116730,blue,1ftfw1eg9gke06958,oregon,usa
23900,ford,f-150,2019,21055,brown,1ftew1e50kfb83107,pennsylvania,usa
22900,ford,f-150,2019,27794,black,1ftew1c55kkc38466,california,usa
19500,ford,edge,2016,56995,black,2fmpk4ap5gbb89860,oregon,usa
29500,ford,f-150,2019,16625,gray,1ftew1e59kfa00593,pennsylvania,usa
24500,ford,f-150,2019,27689,gray,1ftew1c46kkd75553,california,usa
11000,ford,door,2016,39851,black,3fa6p0lu5gr235305,oregon,usa
22400,ford,f-150,2019,31727,black,1ftew1c52kfa64476,pennsylvania,usa
15700,ford,escape,2019,31586,gray,1fmcu9gd7kub30198,california,usa
11000,ford,door,2015,33717,black,3fa6p0h75fr306648,oregon,usa
28000,ford,f-150,2019,18418,black,1ftew1e42kfc10086,pennsylvania,usa
13500,ford,fusion,2019,39013,black,3fa6p0cd6kr140082,california,usa
7300,ford,f-150,2013,125451,white,1ftnf1et8dkf99625,oregon,usa
25100,ford,f-150,2019,21346,black,1ftew1c59kfb19764,pennsylvania,usa
24100,ford,transit,2019,21150,white,1ftyr2cm0kkb25249,california,usa
6500,ford,f-150,2014,103862,white,1ftnf1et8ekg10382,oregon,usa
10500,ford,f-150,2019,22001,red,1ftew1c47kfc12080,pennsylvania,usa
16900,ford,fusion,2019,31261,gray,3fa6p0d93kr124089,california,usa
6000,ford,door,2013,140870,white,1ftbf2b66dea35574,oregon,usa
28500,ford,f-150,2019,14358,white,1ftfw1e57kfc13238,pennsylvania,usa
16200,ford,fusion,2019,41672,silver,3fa6p0d9xkr105006,california,usa
6500,ford,f-150,2013,95655,white,1ftnf1et8dkd91793,oregon,usa
24500,ford,flex,2019,19493,gray,2fmhk6d81kba19766,pennsylvania,usa
16500,ford,fusion,2019,36956,black,3fa6p0d91kr118405,california,usa
56500,ford,door,2017,23223,gold,1ft7w2bt8hed83183,texas,usa
10400,ford,fusion,2019,13085,gray,3fa6p0t90kr253764,pennsylvania,usa
22800,ford,explorer,2018,36124,silver,1fm5k8d87jgc15281,oklahoma,usa
26500,ford,flex,2019,19147,white,2fmhk6dt5kba15871,pennsylvania,usa
23800,ford,flex,2019,24993,red,2fmhk6c82kba19874,pennsylvania,usa
24700,ford,f-150,2018,41127,white,1ftew1e56jkd36112,oklahoma,usa
12400,ford,fusion,2019,32365,black,3fa6p0lu3kr185724,pennsylvania,usa
16600,ford,fusion,2019,27774,white,3fa6p0ru3kr180188,pennsylvania,usa
11200,ford,door,2015,105027,blue,1ftex1cp8fke04211,oklahoma,usa
15900,ford,fusion,2019,27806,silver,3fa6p0k96kr261093,pennsylvania,usa
7700,ford,door,2015,54198,blue,3fa6p0h77fr138558,oklahoma,usa
15100,ford,fusion,2019,30181,white,3fa6p0mu3kr180747,pennsylvania,usa
7200,ford,door,2013,82670,black,1fmcu9h94dua07603,oklahoma,usa
15600,ford,fusion,2019,36305,gold,3fa6p0ruxkr116813,pennsylvania,usa
39700,ford,srw,2019,10475,white,1ft7w2bt8kee90712,oklahoma,usa
16000,ford,fusion,2019,34734,gray,3fa6p0ru7kr138767,pennsylvania,usa
7500,ford,door,2012,186713,black,1ftfw1cf6cfb56754,oklahoma,usa
15500,ford,srw,2017,132150,white,1ft7x2b69hec16645,oregon,usa
19000,ford,taurus,2019,12928,gray,1fahp2j84kg115859,pennsylvania,usa
5500,ford,door,2015,116539,silver,1fmcu0gx1fub82812,oklahoma,usa
38700,ford,drw,2018,59549,white,1fd8w3ht1jeb13182,oklahoma,usa
21000,ford,taurus,2019,12174,red,1fahp2j81kg116841,pennsylvania,usa
28500,ford,door,2016,96129,white,1ft8w3dt6ged23165,oklahoma,usa
37200,ford,drw,2018,89809,white,1fd0w5ht9jeb13276,oklahoma,usa
18500,ford,taurus,2019,18202,white,1fahp2j8xkg115025,pennsylvania,usa
15000,ford,door,2015,128505,white,1ft7w2bt2fea81305,oklahoma,usa
37700,ford,drw,2017,43527,white,1fd8w3htxhed36198,oklahoma,usa
22200,ford,transit,2019,15792,white,1ftyr2cm5kkb55220,pennsylvania,usa
39950,ford,f-150,2019,9278,white,1ftew1e42kfc12713,georgia,usa
37600,ford,drw,2017,41925,white,1fd8w3ht6hed35386,oklahoma,usa
18500,ford,taurus,2019,16924,white,1fahp2j87kg116553,pennsylvania,usa
10000,ford,door,2013,119869,silver,1fm5k7f93dgc57984,florida,usa
20500,ford,taurus,2019,17260,silver,1fahp2j89kg115971,pennsylvania,usa
5700,ford,door,2013,89490,white,1fmcu0f75dud93994,florida,usa
21000,ford,transit,2019,40772,white,1ftye9zm5kka75959,pennsylvania,usa
22500,ford,transit,2019,25623,white,1ftyr2cm5kkb17292,pennsylvania,usa
29000,ford,f-150,2019,11669,white,1ftew1e53kfb51512,colorado,usa
13200,ford,door,2013,138524,black,1ftfw1ct8dfb88189,florida,usa
25500,ford,transit,2019,13644,white,1ftyr2cm7kkb12031,pennsylvania,usa
25700,ford,door,2016,147935,white,1fd8w3ht0geb20021,texas,usa
18900,ford,doors,2015,44456,charcoal,2fmtk4j99fbb84272,new york,usa
31500,ford,wagon,2019,20357,black,1fbax2cm0kka31240,pennsylvania,usa
45500,ford,door,2017,66366,black,1ft7w2bt4hed76215,florida,usa
11000,ford,door,2017,43532,gray,3fa6p0h74hr259986,pennsylvania,usa
18288,ford,doors,2015,45218,gray,2fmtk4j99fbb94378,new york,usa
20000,ford,door,2017,85688,white,1ft7w2b62heb39135,florida,usa
36600,ford,door,2016,58902,white,1ft7w2bt1ged33630,pennsylvania,usa
18299,ford,doors,2015,59869,silver,2fmtk4k85fbb28755,pennsylvania,usa
10000,ford,escape,2017,35021,silver,1fmcu9gd8hud43346,colorado,usa
4100,ford,door,2012,100264,silver,1fmcu9d76cka93351,pennsylvania,usa
30995,ford,door,2015,157057,off-white,1ft7w2bt5fec61782,texas,usa
1750,ford,door,2012,181316,black,1fmcu0d7xcka88620,minnesota,usa
31500,ford,wagon,2019,23222,black,1fbax2cm8kka31244,pennsylvania,usa
13500,ford,door,2016,87686,white,1ftfx1ef1gke85837,colorado,usa
7500,ford,door,2014,162918,blue,1ftew1cm8efc15574,texas,usa
650,ford,door,2017,0,black,1fadp3k21hl268441,california,usa
22800,ford,wagon,2019,32526,white,1fbzx2zmxkka31904,pennsylvania,usa
11300,ford,door,2016,69402,white,3fa6p0k9xgr317088,colorado,usa
32700,ford,door,2014,76336,white,1ft7w2bt8eea52700,texas,usa
1350,ford,door,2012,163334,white,1fahp3m22cl334180,virginia,usa
21900,ford,wagon,2019,47628,white,1fbzx2zm9kka48743,pennsylvania,usa
11700,ford,door,2014,135283,orange,1ftfw1ef4ekd10563,texas,usa
6500,ford,door,2014,147903,white,1ftmf1cm3ekd09140,georgia,usa
9800,ford,door,2014,74181,black,2fmdk3gc9ebb58643,colorado,usa
11000,ford,door,2014,77386,white,1ft7w2a67eeb61127,texas,usa
1150,ford,door,2014,123349,red,3fadp4bj5em136791,georgia,usa
13000,ford,cutaway,2013,136661,white,1fdwe3fs8dda78168,colorado,usa
5500,ford,door,2013,109600,silver,3fa6p0hrxdr251001,texas,usa
6000,ford,door,2014,125369,black,1fmcu0gx0euc40715,massachusetts,usa
11200,ford,door,2013,122861,blue,1ftfw1ct7dkg07754,texas,usa
5000,ford,door,2016,110826,gray,1fadp3f26gl367412,massachusetts,usa
23400,ford,f-150,2019,12198,white,1ftmf1c57kkc79371,missouri,usa
13500,ford,door,2019,45512,red,3fa6p0ru3kr188341,massachusetts,usa
22900,ford,f-150,2019,15656,white,1ftmf1c51kkd08279,missouri,usa
20000,ford,fusion,2020,23984,silver,3fa6p0cd0lr116667,virginia,usa
22900,ford,f-150,2019,15821,white,1ftmf1c52kkc79259,missouri,usa
27000,ford,mustang,2020,12748,red,1fatp8uh3l5101487,virginia,usa
54500,ford,expedition,2019,9865,blue,1fmju1kt1kea32785,oklahoma,usa
20600,ford,fusion,2020,17858,black,3fa6p0cd8lr115427,virginia,usa
23500,ford,f-150,2019,6711,white,1ftmf1c56kkd08097,missouri,usa
53000,ford,expedition,2019,14939,blue,1fmju1kt7kea32953,oklahoma,usa
23600,ford,transit,2019,15820,white,1ftyr1ymxkka55522,missouri,usa
33500,ford,wagon,2019,6140,silver,1fbzx2cg3kka74824,oklahoma,usa
24400,ford,edge,2019,25552,gray,2fmpk3k98kbc03043,virginia,usa
13000,ford,focus,2016,54984,black,1fadp3l99gl358964,west virginia,usa
48400,ford,max,2019,24783,black,1fmjk2at0kea58243,virginia,usa
26500,ford,door,2014,148442,silver,1ft7w2btxeea16216,west virginia,usa
46200,ford,max,2019,34191,white,1fmjk2at6kea38501,virginia,usa
9300,ford,door,2013,82072,silver,2fmdk4kc9dba82059,west virginia,usa
13500,ford,door,2012,104559,white,1ftfw1ef2cfa90460,west virginia,usa
27600,ford,edge,2019,13265,silver,2fmpk4k90kbb81660,virginia,usa
7400,ford,door,2013,133314,red,1fm5k8d84dgc38344,west virginia,usa
26500,ford,edge,2019,22458,gray,2fmpk4k98kbc23105,virginia,usa
26000,ford,door,2013,70106,white,1ft7w2btxdea17039,west virginia,usa
24500,ford,edge,2019,23712,black,2fmpk3k92kbb89267,virginia,usa
2100,ford,door,2012,101848,red,3fadp4bj7cm128642,west virginia,usa
16700,ford,ecosport,2019,14994,black,maj6s3kl6kc281547,virginia,usa
17500,ford,edge,2015,59726,gray,2fmtk4k99fbb35183,missouri,usa
17000,ford,escape,2019,16448,gray,1fmcu0gd6kub08933,virginia,usa
22500,ford,door,2015,28801,black,1ftew1cp9fke05161,oklahoma,usa
34500,ford,f-150,2019,28938,gray,1ftew1e54kfb82591,michigan,usa
16600,ford,ecosport,2019,19022,black,maj6s3kl2kc287149,virginia,usa
7500,ford,door,2014,93832,silver,1fmcu9g9xeuc07694,missouri,usa
34500,ford,f-150,2019,25046,white,1ftew1e54kfb48392,michigan,usa
25000,ford,edge,2019,22318,black,2fmpk4k95kbc01949,virginia,usa
36000,ford,f-150,2019,17301,gray,1ftew1e53kkd48767,michigan,usa
23700,ford,edge,2019,27413,gray,2fmpk3k98kbb62817,virginia,usa
28600,ford,explorer,2019,39733,silver,1fm5k8gt7kgb48943,michigan,usa
23500,ford,door,2013,74195,brown,1ftfw1et6dke81934,oklahoma,usa
25300,ford,explorer,2019,44383,silver,1fm5k8f8xkgb26965,michigan,usa
24900,ford,flex,2019,19151,white,2fmhk6d81kba20559,virginia,usa
20300,ford,f-750,2012,188394,white,3frnf7fa7cv186728,missouri,usa
23400,ford,fusion,2020,2452,gray,3fa6p0hd6lr110753,michigan,usa
14600,ford,fusion,2019,36252,silver,3fa6p0lu2kr180496,virginia,usa
25500,ford,f-150,2019,27136,silver,1ftew1c47kfb18880,virginia,usa
14700,ford,fusion,2019,35951,white,3fa6p0lu8kr117368,virginia,usa
33700,ford,f-150,2019,35221,white,1ftew1e53kfa65102,virginia,usa
33400,ford,f-150,2019,33808,gray,1ftew1e57kfb48077,virginia,usa
34000,ford,f-150,2019,32022,black,1ftew1e54kfb47744,michigan,usa
17500,ford,fusion,2019,34173,white,3fa6p0ruxkr138018,virginia,usa
14100,ford,fusion,2019,24272,white,3fa6p0lu1kr225363,michigan,usa
30000,ford,f-150,2019,19055,black,1ftew1e52kfb46754,virginia,usa
16500,ford,fusion,2019,34822,red,3fa6p0d98kr187124,michigan,usa
30600,ford,f-150,2019,15422,gray,1ftew1e57kfc11954,virginia,usa
12800,ford,ecosport,2019,24765,silver,maj3s2ke8kc268152,nevada,usa
26000,ford,wagon,2019,23019,white,1fbzx2zm3kkb24344,virginia,usa
46000,ford,max,2019,38243,black,1fmjk2at6kea15946,texas,usa
28500,ford,ranger,2019,16509,white,1fter4fh6kla60107,virginia,usa
24300,ford,edge,2019,18762,silver,2fmpk4k96kbc37150,nevada,usa
29000,ford,explorer,2019,28854,no_color,1fm5k7f88kgb11648,texas,usa
15300,ford,escape,2019,17392,black,1fmcu0gdxkub80752,nevada,usa
27900,ford,mustang,2019,13558,white,1fa6p8cf9k5108973,new mexico,usa
24700,ford,edge,2019,27082,black,2fmpk4k90kbb55589,nevada,usa
14400,ford,escape,2019,17510,black,1fmcu0f72kub34778,texas,usa
15000,ford,ecosport,2019,24662,white,maj6s3kl3kc251132,nevada,usa
17200,ford,door,2014,96076,black,1ftfw1ct0efc61704,florida,usa
12800,ford,ecosport,2019,22858,white,maj3s2ke1kc286878,nevada,usa
46900,ford,explorer,2020,740,gray,1fmsk8fh3lga11841,virginia,usa
2800,ford,door,2013,110748,gray,1fadp3k22dl187362,florida,usa
16200,ford,escape,2019,25090,black,1fmcu9gdxkub80402,nevada,usa
25200,ford,escape,2020,7,black,1fmcu9f61lua48374,virginia,usa
34800,ford,max,2019,34277,silver,1fmjk1ht9kea27962,nevada,usa
52000,ford,srw,2019,34527,white,1ft7w2bt5kee35425,texas,usa
26000,ford,door,2017,99923,white,1ft8w3bt6hee98746,texas,usa
40600,ford,expedition,2019,39170,white,1fmju1kt0kea17775,nevada,usa
55000,ford,srw,2019,16569,no_color,1ft8w3bt8kec78838,texas,usa
5000,ford,door,2015,80612,black,1fadp3f2xfl240127,texas,usa
36400,ford,max,2019,36616,black,1fmjk1jt7kea20244,nevada,usa
7500,ford,door,2015,92165,white,1fmcu9gx8fuc81762,texas,usa
14700,ford,escape,2019,44778,silver,1fmcu0gd3kub29710,nevada,usa
43900,ford,explorer,2020,2089,no_color,1fmsk7fh0lgb38489,south carolina,usa
6400,ford,door,2013,91652,red,3fa6p0hr1dr126940,texas,usa
41100,ford,expedition,2019,35801,silver,1fmju1kt4kea43604,nevada,usa
23000,ford,door,2013,88781,white,1ft7w2bt3deb85914,texas,usa
13900,ford,escape,2019,36978,blue,1fmcu0gd2kub10601,nevada,usa
19000,ford,door,2012,189776,white,1ft7w2bt4cea20954,texas,usa
34800,ford,max,2019,35233,white,1fmjk1ht3kea17945,nevada,usa
22000,ford,door,2012,151641,white,1ft7w2bt8ced04247,texas,usa
16300,ford,escape,2019,37044,white,1fmcu9hdxkub65946,nevada,usa
18800,ford,escape,2019,15835,green,1fmcu9gd1kub80952,virginia,usa
13000,ford,cab,2012,201187,white,1fduf5gt3cea67577,texas,usa
40900,ford,max,2019,41928,black,1fmjk1kt6kea28110,nevada,usa
47000,ford,expedition,2019,37059,gray,1fmju2at1kea28890,virginia,usa
12800,ford,door,2017,33763,red,3fa6p0hd6hr205675,wisconsin,usa
25500,ford,explorer,2019,29850,gray,1fm5k7f81kgb42773,nevada,usa
17800,ford,escape,2019,26675,black,1fmcu9gd2kub09873,virginia,usa
25700,ford,f-150,2019,17828,black,1ftew1c51kke08595,nevada,usa
17200,ford,escape,2019,29632,white,1fmcu9gd2kua07649,virginia,usa
35000,ford,srw,2019,11544,white,1ft7w2b66kee46377,new jersey,usa
28800,ford,f-150,2019,21976,white,1ftew1c50kke09205,nevada,usa
39200,ford,max,2019,43617,black,1fmjk1jt7kea20776,tennessee,usa
13600,ford,escape,2019,49254,gray,1fmcu9gdxkua14655,pennsylvania,usa
24200,ford,f-150,2019,51589,black,1ftew1e43kkc41032,nevada,usa
46900,ford,max,2019,41399,gray,1fmjk2at3kea27617,virginia,usa
26500,ford,f-150,2019,11734,gray,1ftex1e51kkd09298,pennsylvania,usa
24700,ford,explorer,2019,41628,silver,1fm5k7f87kgb11625,nevada,usa
12600,ford,focus,2017,15075,gray,1fadp3m2xhl322025,new jersey,usa
31800,ford,f-150,2019,26591,red,1ftew1e58kkd14212,nevada,usa
24500,ford,f-150,2019,22906,white,1ftew1ebxkkd48349,nevada,usa
26000,ford,f-150,2019,33462,white,1ftew1c52kfa20803,virginia,usa
21000,ford,f-150,2017,32747,gray,1ftex1ep6hfa52321,pennsylvania,usa
22500,ford,f-150,2019,33717,white,1ftew1c50kkc38522,nevada,usa
7700,ford,door,2017,85218,black,3fa6p0hd5hr138812,pennsylvania,usa
23100,ford,f-150,2019,23512,red,1ftew1c57kkc38467,nevada,usa
9200,ford,door,2017,57853,white,3fa6p0h78hr355815,pennsylvania,usa
19600,ford,mustang,2019,33324,gray,1fatp8uh2k5158763,nevada,usa
11700,ford,door,2016,23803,black,1fmcu9gx9gub00752,pennsylvania,usa
27300,ford,mustang,2019,31260,blue,1fatp8ff1k5179289,nevada,usa
14300,ford,edge,2016,69428,white,2fmpk4j8xgbc53478,pennsylvania,usa
23600,ford,transit,2019,15755,white,1ftyr2cm5kka60432,nevada,usa
6200,ford,door,2016,90946,gray,3fa6p0g74gr199577,pennsylvania,usa
22400,ford,wagon,2019,51370,white,1fbzx2zm0kka60182,nevada,usa
5700,ford,door,2016,99941,black,3fa6p0g70gr318340,pennsylvania,usa
23600,ford,transit,2019,15456,white,1ftyr2cm5kka75108,nevada,usa
4600,ford,door,2016,141603,gray,3fa6p0lu2gr318609,pennsylvania,usa
37500,ford,srw,2019,2382,silver,1ft7w2bt5kef24315,nevada,usa
10700,ford,van,2016,99544,white,1ftye1ym1gkb56631,pennsylvania,usa
31900,ford,srw,2019,21546,black,1ft7w2b6xkee55356,nevada,usa
31600,ford,mustang,2019,16293,black,1fa6p8cf1k5144124,georgia,usa
12600,ford,escape,2018,40375,gray,1fmcu0gd0juc90126,nevada,usa
5300,ford,door,2013,143191,gray,1ftex1cm2dfc43995,pennsylvania,usa
3900,ford,fiesta,2018,363,blue,3fadp4bj2jm136595,nevada,usa
13000,ford,edge,2015,59656,gray,2fmpk3j80fbb14677,florida,usa
11800,ford,ecosport,2018,37878,black,maj3p1ve4jc210836,nevada,usa
24600,ford,edge,2019,20628,black,2fmpk3k94kbb62331,georgia,usa
14500,ford,door,2014,71205,black,1ftfw1cf3efa59580,florida,usa
24300,ford,explorer,2018,26186,silver,1fm5k7f8xjga57221,nevada,usa
12300,ford,fusion,2018,38157,white,3fa6p0lu9jr269920,nevada,usa
14800,ford,door,2016,30325,blue,1fa6p8am4g5301086,new jersey,usa
17100,ford,mustang,2018,31561,silver,1fatp8uhxj5166415,nevada,usa
6800,ford,door,2016,66655,no_color,1fadp3f20gl369771,new jersey,usa
20300,ford,explorer,2018,19029,blue,1fm5k8b89jga75379,connecticut,usa
26300,ford,f-150,2018,11739,silver,1ftew1eb4jfc37481,new york,usa
22500,ford,door,2016,50423,silver,1ftew1cg0gke04837,nevada,usa
41200,ford,srw,2019,25638,gray,1ft7w2bt2kee85523,tennessee,usa
20400,ford,door,2017,59798,gray,1fm5k7f8xhgd79206,florida,usa
49900,ford,drw,2019,5035,black,1ft8w3dt1kee72172,virginia,usa
